frame,car,motorcycle,bus,truck
6440,1,0,0,2
6441,1,0,0,2
6442,1,0,0,2
6443,1,0,0,2
6444,1,0,0,2
6445,2,0,0,2
6446,1,0,0,2
6447,1,1,0,2
6448,1,1,0,2
6449,1,0,0,2
6450,1,0,0,2
6451,1,0,0,2
6452,2,0,0,2
6453,2,0,0,2
6454,2,0,0,2
6455,2,0,1,2
6456,2,0,0,2
6457,2,0,1,2
6458,2,0,1,2
6459,2,0,0,2
6460,2,0,0,2
6461,2,0,0,2
6462,2,0,1,2
6463,2,0,0,2
6464,2,0,0,2
6465,2,0,0,2
6466,2,0,0,2
6467,2,0,0,3
6468,2,0,0,2
6469,2,0,0,2
6470,2,0,0,2
6471,2,0,0,2
6472,2,0,0,3
6473,2,0,0,2
6474,3,0,0,2
6475,2,1,0,2
6476,2,0,0,2
6477,2,0,0,2
6478,2,2,0,2
6479,2,1,0,2
6480,2,1,0,2
6481,2,1,0,2
6482,2,1,0,2
6483,3,1,0,2
6484,1,1,0,2
6485,1,1,0,2
6486,1,1,0,2
6487,1,1,0,2
6488,1,1,0,2
6489,2,1,0,2
6490,1,1,0,2
6491,2,1,0,2
6492,3,1,0,2
6493,1,1,0,2
6494,1,1,0,2
6495,3,1,0,2
6496,3,1,0,3
6497,2,1,0,2
6498,3,1,0,2
6499,4,1,0,2
6500,4,1,0,2
6501,1,1,0,2
6502,3,1,0,2
6503,3,1,0,2
6504,2,1,0,2
6505,2,1,0,1
6506,2,1,0,2
6507,3,1,0,1
6508,2,1,0,1
6509,2,1,0,1
6510,1,1,0,1
6511,1,1,0,1
6512,2,1,0,1
6513,1,1,0,1
6514,1,1,0,1
6515,2,1,0,1
6516,1,0,0,1
6517,1,0,0,2
6518,1,0,0,2
6519,1,0,0,2
6520,1,0,0,2
6521,2,0,0,1
6522,1,0,0,2
6523,1,0,0,1
6524,1,0,0,1
6525,1,1,0,2
6526,1,1,0,2
6527,2,1,0,2
6528,1,1,0,2
6529,1,1,0,2
6530,2,1,0,1
6531,1,1,0,2
6532,1,1,0,2
6533,1,1,0,2
6534,1,1,0,1
6535,1,0,0,3
6536,2,0,1,2
6537,2,0,0,3
6538,2,0,0,2
6539,2,0,0,3
6540,2,0,0,2
6541,1,0,0,1
6542,1,0,0,2
6543,0,0,0,2
6544,0,0,0,3
6545,0,0,0,3
6546,0,0,1,3
6547,0,0,0,3
6548,0,0,0,3
6549,0,0,0,3
6550,0,0,0,3
6551,1,0,0,3
6552,1,0,0,3
6553,1,0,0,3
6554,1,0,0,2
6555,1,0,1,3
6556,1,0,0,2
6557,1,0,0,2
6558,1,0,0,3
6559,1,0,0,2
6560,2,0,0,3
6561,2,0,0,3
6562,2,0,0,3
6563,2,0,0,3
6564,1,0,0,3
6565,2,0,0,3
6566,3,0,0,4
6567,3,0,0,2
6568,3,0,0,2
6569,2,0,0,2
6570,3,0,0,2
6571,3,0,0,2
6572,3,0,0,2
6573,2,0,0,2
6574,2,0,0,1
6575,2,0,0,1
6576,2,0,0,1
6577,2,0,0,2
6578,1,0,0,1
6579,2,0,0,2
6580,3,0,0,1
6581,1,0,0,2
6582,0,0,0,1
6583,0,0,0,0
6584,0,0,0,0
6585,1,0,0,0
6586,0,0,0,0
6587,0,0,0,0
6588,1,0,0,0
6589,0,0,0,0
6590,1,0,0,1
6591,1,0,0,1
6592,1,0,0,1
6593,0,0,0,2
6594,1,0,1,1
6595,2,0,0,2
6596,0,0,0,2
6597,0,0,0,2
6598,0,0,0,2
6599,0,0,0,2
6600,0,0,0,2
6601,0,0,0,2
6602,1,0,0,2
6603,1,0,1,2
6604,0,0,1,2
6605,1,0,0,2
6606,2,0,0,2
6607,1,0,1,2
6608,1,0,0,2
6609,1,0,0,2
6610,2,0,0,2
6611,1,0,0,3
6612,1,0,0,2
6613,1,0,0,3
6614,3,0,0,3
6615,3,1,0,2
6616,2,0,0,2
6617,1,1,0,2
6618,0,0,0,2
6619,2,1,0,2
6620,1,0,0,2
6621,1,1,0,3
6622,2,1,0,2
6623,2,0,0,2
6624,2,0,0,2
6625,1,0,0,2
6626,2,0,0,2
6627,1,0,0,2
6628,1,0,0,2
6629,2,0,0,1
6630,2,0,0,1
6631,2,0,1,1
6632,2,0,1,1
6633,1,0,1,3
6634,0,0,1,1
6635,1,0,0,2
6636,1,0,0,2
6637,0,0,1,2
6638,1,0,1,2
6639,2,0,0,2
6640,0,0,0,1
6641,0,0,0,1
6642,1,0,0,1
6643,1,0,0,1
6644,1,0,0,1
6645,0,0,0,1
6646,0,0,0,3
6647,1,0,0,2
6648,2,0,0,2
6649,1,0,0,1
6650,2,0,0,2
6651,1,0,0,2
6652,1,0,0,2
6653,1,0,0,3
6654,1,0,0,2
6655,1,0,0,3
6656,1,0,0,3
6657,1,0,0,3
6658,1,0,0,2
6659,2,0,0,3
6660,2,0,0,3
6661,3,0,0,1
6662,3,0,0,3
6663,1,0,0,3
6664,1,0,0,2
6665,1,1,0,2
6666,1,1,0,3
6667,1,1,0,3
6668,1,1,0,2
6669,1,1,0,2
6670,1,1,0,3
6671,2,1,0,3
6672,2,1,0,3
6673,3,1,0,3
6674,1,1,0,2
6675,1,1,0,3
6676,1,1,0,3
6677,1,1,0,2
6678,1,1,0,3
6679,1,1,0,3
6680,2,1,0,3
6681,2,2,0,3
6682,1,3,0,2
6683,1,2,0,2
6684,1,2,0,1
6685,1,2,0,2
6686,1,2,0,3
6687,1,3,0,2
6688,1,3,0,2
6689,1,1,0,2
6690,2,1,0,1
6691,2,1,0,2
6692,0,1,0,1
6693,3,1,0,2
6694,1,1,0,1
6695,1,1,0,1
6696,3,2,0,1
6697,1,1,0,1
6698,2,1,0,0
6699,1,1,0,0
6700,2,2,0,0
6701,3,1,0,1
6702,3,2,0,1
6703,3,1,0,1
6704,3,1,0,1
6705,3,1,0,1
6706,2,1,0,2
6707,3,3,0,1
6708,5,1,0,1
6709,5,2,0,0
6710,3,1,0,1
6711,3,3,0,1
6712,4,2,0,0
6713,4,2,0,0
6714,5,1,0,1
6715,4,1,0,1
6716,4,1,0,1
6717,4,1,0,1
6718,4,1,0,2
6719,4,2,0,1
6720,4,1,0,2
6721,4,3,0,1
6722,4,2,0,1
6723,4,3,0,1
6724,3,2,0,2
6725,3,2,0,1
6726,3,1,0,1
6727,4,1,0,1
6728,2,1,0,1
6729,3,1,0,1
6730,3,1,0,1
6731,3,3,0,0
6732,3,2,0,0
6733,3,1,0,0
6734,2,1,0,1
6735,2,1,0,0
6736,2,1,0,1
6737,2,1,0,1
6738,2,1,0,0
6739,2,1,0,0
6740,2,3,0,0
6741,2,2,0,1
6742,2,2,0,1
6743,2,1,0,0
6744,2,1,0,1
6745,2,2,0,0
6746,2,1,0,1
6747,2,2,0,1
6748,2,2,0,1
6749,2,1,0,1
6750,2,2,0,1
6751,2,0,0,2
6752,2,0,0,2
6753,2,0,0,1
6754,2,0,0,2
6755,2,1,0,2
6756,2,1,0,1
6757,2,1,0,1
6758,3,1,0,1
6759,2,1,0,2
6760,1,1,0,1
6761,2,3,0,1
6762,2,3,0,1
6763,2,3,0,1
6764,2,2,0,1
6765,2,1,0,1
6766,2,2,0,0
6767,2,3,0,1
6768,2,2,0,1
6769,2,1,0,1
6770,2,1,0,1
6771,2,0,0,0
6772,3,0,0,0
6773,3,0,0,0
6774,2,0,0,0
6775,3,0,0,1
6776,2,1,0,1
6777,3,2,0,1
6778,3,1,0,1
6779,3,1,0,1
6780,2,1,0,1
6781,2,1,0,1
6782,3,1,0,1
6783,2,1,0,1
6784,2,1,0,1
6785,2,3,0,0
6786,2,2,0,1
6787,1,3,0,1
6788,2,3,0,1
6789,2,4,0,0
6790,2,3,0,1
6791,2,2,0,0
6792,2,3,0,1
6793,2,3,0,1
6794,2,3,0,1
6795,2,4,0,0
6796,2,3,0,0
6797,2,3,0,0
6798,2,4,0,0
6799,2,3,0,0
6800,2,3,0,0
6801,2,3,0,1
6802,2,3,0,1
6803,1,4,0,1
6804,2,4,0,0
6805,3,4,0,1
6806,2,4,0,1
6807,2,4,0,1
6808,4,2,0,1
6809,5,4,0,0
6810,4,3,0,0
6811,4,3,0,1
6812,3,3,0,0
6813,4,4,0,0
6814,3,3,0,0
6815,3,2,0,0
6816,3,2,0,0
6817,3,2,0,1
6818,5,2,0,0
6819,3,2,0,1
6820,5,2,0,1
6821,5,2,0,0
6822,7,2,0,0
6823,5,2,0,0
6824,5,2,0,0
6825,7,2,0,0
6826,5,2,0,0
6827,5,1,0,0
6828,4,1,0,0
6829,5,1,0,0
6830,4,1,0,1
6831,5,1,0,0
6832,4,1,0,1
6833,3,1,0,1
6834,5,0,0,1
6835,5,0,0,1
6836,3,0,0,1
6837,2,0,0,0
6838,3,0,0,1
6839,3,0,0,1
6840,2,0,0,1
6841,3,0,0,1
6842,2,2,0,1
6843,3,2,0,1
6844,2,1,0,1
6845,3,1,0,1
6846,2,1,0,1
6847,2,1,0,1
6848,3,1,0,1
6849,2,1,0,1
6850,2,1,0,1
6851,3,1,0,2
6852,2,2,0,2
6853,2,1,0,1
6854,2,2,0,1
6855,3,0,0,2
6856,2,1,0,1
6857,2,1,0,2
6858,2,0,0,2
6859,3,0,0,2
6860,4,0,0,2
6861,4,0,0,2
6862,5,0,0,2
6863,3,0,0,1
6864,3,0,0,2
6865,4,0,0,1
6866,4,0,0,1
6867,3,0,0,0
6868,3,0,0,2
6869,3,0,0,1
6870,3,0,0,0
6871,3,0,0,1
6872,2,0,0,2
6873,2,0,0,1
6874,2,0,0,2
6875,2,0,0,3
6876,3,0,0,1
6877,3,0,0,3
6878,2,0,0,2
6879,2,0,0,2
6880,2,0,0,1
6881,3,0,0,1
6882,3,0,0,2
6883,2,0,0,2
6884,3,0,0,1
6885,3,0,0,2
6886,3,0,0,2
6887,1,0,0,2
6888,3,0,0,2
6889,3,0,0,2
6890,2,0,0,2
6891,2,0,0,2
6892,3,0,0,1
6893,1,0,0,3
6894,2,0,0,2
6895,2,0,0,2
6896,1,0,0,1
6897,3,0,0,1
6898,3,0,0,2
6899,3,0,0,1
6900,2,0,0,1
6901,4,0,0,1
6902,4,0,0,1
6903,4,0,0,1
6904,4,0,0,1
6905,4,0,0,1
6906,4,0,0,1
6907,4,0,0,1
6908,4,0,0,1
6909,4,0,0,2
6910,4,0,0,2
6911,3,0,0,2
6912,4,0,0,1
6913,4,0,0,1
6914,4,0,0,2
6915,3,0,0,1
6916,3,0,0,1
6917,3,0,0,1
6918,3,0,0,1
6919,3,0,0,1
6920,3,0,0,1
6921,3,0,0,2
6922,4,0,0,1
6923,4,0,0,1
6924,4,0,0,1
6925,4,0,0,1
6926,4,0,0,1
6927,3,0,0,2
6928,3,0,0,2
6929,4,0,0,2
6930,3,0,0,1
6931,3,0,0,2
6932,4,0,0,1
6933,3,0,0,1
6934,4,0,0,1
6935,3,0,0,3
6936,3,0,0,3
6937,3,0,0,2
6938,3,0,0,1
6939,3,0,0,2
6940,3,0,0,1
6941,3,0,0,1
6942,3,0,0,3
6943,4,0,0,1
6944,3,0,0,2
6945,3,0,0,2
6946,3,0,0,2
6947,3,0,0,2
6948,4,0,0,3
6949,5,0,0,2
6950,4,0,0,1
6951,2,0,0,2
6952,2,0,0,3
6953,2,0,0,2
6954,2,0,0,2
6955,3,0,0,2
6956,2,0,0,3
6957,2,0,0,3
6958,2,0,0,3
6959,2,0,0,3
6960,2,0,0,2
6961,2,1,0,2
6962,1,1,0,2
6963,3,0,0,2
6964,2,1,0,2
6965,3,1,0,2
6966,3,2,0,2
6967,1,2,0,2
6968,2,2,0,2
6969,3,2,0,2
6970,3,2,0,2
6971,2,2,0,2
6972,1,2,0,2
6973,2,2,0,3
6974,1,1,0,2
6975,1,2,0,2
6976,1,2,0,2
6977,1,1,0,2
6978,2,1,0,2
6979,1,1,0,3
6980,1,1,0,3
6981,1,0,0,2
6982,1,3,0,3
6983,1,0,0,3
6984,1,0,0,3
6985,1,0,0,3
6986,2,1,0,3
6987,2,0,0,3
6988,2,0,0,3
6989,0,0,0,3
6990,0,0,0,3
6991,0,0,0,4
6992,1,0,0,4
6993,0,0,0,4
6994,1,0,0,5
6995,1,0,0,4
6996,1,0,0,4
6997,3,1,0,3
6998,2,1,0,3
6999,2,2,0,3
7000,1,1,0,3
7001,1,0,0,3
7002,1,1,0,4
7003,1,0,0,4
7004,2,0,0,2
7005,3,0,0,4
7006,2,0,0,3
7007,0,0,0,3
7008,1,0,0,3
7009,0,0,0,3
7010,0,0,0,3
7011,2,0,0,3
7012,2,0,0,4
7013,1,0,0,2
7014,1,0,0,3
7015,2,0,0,2
7016,2,0,0,3
7017,1,0,0,2
7018,1,0,0,3
7019,1,0,0,3
7020,1,0,0,3
7021,1,0,0,3
7022,0,0,0,3
7023,0,0,0,4
7024,0,0,0,2
7025,0,0,0,2
7026,0,0,0,3
7027,0,0,0,4
7028,1,0,0,3
7029,1,0,0,3
7030,2,0,0,4
7031,2,0,0,3
7032,1,0,0,3
7033,2,0,0,4
7034,1,1,0,3
7035,0,0,0,4
7036,2,0,0,3
7037,2,0,0,3
7038,2,0,0,4
7039,3,0,0,3
7040,1,0,0,3
7041,0,0,0,3
7042,2,1,0,2
7043,3,0,0,2
7044,2,1,0,2
7045,2,1,0,2
7046,3,1,0,2
7047,2,1,0,2
7048,4,1,1,2
7049,4,2,0,1
7050,3,2,0,2
7051,3,2,0,3
7052,3,1,0,2
7053,3,1,0,2
7054,3,1,0,3
7055,3,1,1,2
7056,2,1,0,3
7057,2,1,0,3
7058,2,1,1,2
7059,2,1,1,3
7060,2,1,1,3
7061,2,1,1,2
7062,2,1,0,3
7063,3,1,0,3
7064,2,1,0,3
7065,2,1,0,3
7066,2,1,0,2
7067,2,1,0,3
7068,2,1,0,3
7069,2,2,0,2
7070,2,1,0,1
7071,3,1,0,2
7072,2,1,0,2
7073,2,1,0,2
7074,2,1,0,2
7075,2,1,0,2
7076,2,1,0,1
7077,2,1,0,2
7078,3,1,0,1
7079,2,1,0,2
7080,2,1,0,1
7081,2,1,0,0
7082,1,1,0,1
7083,1,1,0,1
7084,1,1,0,0
7085,1,1,0,0
7086,1,1,0,1
7087,2,1,0,1
7088,2,1,0,0
7089,1,1,0,0
7090,1,1,0,0
7091,1,1,0,1
7092,1,1,0,1
7093,2,1,0,0
7094,2,1,0,1
7095,1,1,0,1
7096,2,1,0,1
7097,1,1,0,2
7098,2,1,0,1
7099,1,1,0,2
7100,2,0,0,1
7101,2,1,0,1
7102,3,1,0,0
7103,2,1,0,0
7104,2,1,0,0
7105,2,1,0,0
7106,2,1,0,1
7107,1,0,0,1
7108,1,0,0,0
7109,2,0,0,1
